actor_name,actor_facebook_likes,selected
Emma Watson,9000.0,False
Mackenzie Crook,871.0,False
Gary Oldman,10000.0,False
Bryan Brown,284.0,False
Zoë Kravitz,943.0,False
D.B. Sweeney,558.0,False
Rami Malek,3000.0,False
Brad Pitt,11000.0,False
Fiona Shaw,687.0,False
Jeff Bridges,12000.0,False
Orlando Bloom,5000.0,False
Philip Seymour Hoffman,22000.0,False
Seth Gabel,574.0,False
Rachel Crow,237.0,False
Bruce Davison,505.0,False
Vin Diesel,14000.0,False
Eddie Marsan,979.0,False
Jason Flemyng,1000.0,False
Rachel Ticotin,308.0,False
Vladimir Kulich,372.0,False
Scott Glenn,826.0,False
Vivica A. Fox,890.0,False
T.J. Thyne,722.0,False
Dennis Quaid,2000.0,False
Dougray Scott,794.0,False
Mary Elizabeth Mastrantonio,638.0,False
Ioan Gruffudd,2000.0,False
Rafe Spall,358.0,False
Matt Long,701.0,False
Riz Ahmed,365.0,False
Bernie Mac,1000.0,False
Charlize Theron,9000.0,False
Brad Garrett,799.0,False
Sharlto Copley,2000.0,False
Alexa Davalos,850.0,False
Abbie Cornish,2000.0,False
Kick Gurry,107.0,False
Domenick Lombardozzi,216.0,False
Marc Blucas,973.0,False
Tom Cruise,10000.0,False
Christopher Lee,16000.0,False
Christopher Lee,16000.0,False
John Ratzenberger,1000.0,False
Tao Okamoto,992.0,False
Liam Neeson,14000.0,False
Emma Stone,15000.0,False
Roger Willie,836.0,False
Sam Claflin,11000.0,False
Danny Woodburn,809.0,False
Basher Savage,23.0,False
Grant Heslov,293.0,False
Reg E. Cathey,360.0,False
Rami Malek,3000.0,False
Ioan Gruffudd,2000.0,False
Colin Salmon,766.0,False
Adam Baldwin,2000.0,False
Julia Roberts,8000.0,False
Angelina Jolie Pitt,11000.0,False
Theo James,5000.0,False
Adam Scott,3000.0,False
Catherine Tate,392.0,False
Tom Wilkinson,1000.0,False
Sullivan Stapleton,1000.0,False
Tim Gunn,113.0,False
Roseanne Barr,513.0,False
Theo James,5000.0,False
Torey Michael Adkins,929.0,False
Nancy O'Dell,71.0,False
Temuera Morrison,368.0,False
Moises Arias,635.0,False
Jonathan Sadowski,300.0,False
Orlando Bloom,5000.0,False
Steve Coogan,1000.0,False
Jada Pinkett Smith,851.0,False
Kelly Preston,743.0,False
Bruce Greenwood,981.0,False
Orlando Bloom,5000.0,False
Nathan Lane,886.0,False
Jenifer Lewis,578.0,False
Donald Glover,801.0,False
Steve Buscemi,12000.0,False
Warren Beatty,631.0,False
Angelina Jolie Pitt,11000.0,False
Connie Nielsen,933.0,False
Frank Grillo,798.0,False
Rupert Grint,10000.0,False
Tobias Menzies,1000.0,False
Estella Warren,658.0,False
Jenette Goldstein,604.0,False
Christian Bale,23000.0,False
Ruby Dee,782.0,False
Tia Carrere,1000.0,False
Ramon Rodriguez,464.0,False
Blythe Danner,713.0,False
Will Ferrell,8000.0,False
James Coburn,773.0,False
Christoph Waltz,11000.0,False
Jason Alexander,700.0,False
Wendie Malick,452.0,False
Sylvester Stallone,13000.0,False
Armando Riesco,625.0,False
Ed Speleers,762.0,False
Ryan Corr,468.0,False
Cara Delevingne,548.0,False
Emma Kenney,151.0,False
Angelina Jolie Pitt,11000.0,False
Mark Margolis,1000.0,False
Djimon Hounsou,3000.0,False
Matthew McConaughey,11000.0,False
Rene Auberjonois,710.0,False
Patrick Muldoon,475.0,False
Jim Sturgess,5000.0,False
Richard Roxburgh,653.0,False
Christopher Heyerdahl,825.0,False
Rufus Sewell,3000.0,False
Martin Short,770.0,False
Anna Friel,735.0,False
Sylvester Stallone,13000.0,False
Edgar Ramírez,897.0,False
Traylor Howard,294.0,False
Benjamin Walker,911.0,False
Randy Quaid,695.0,False
Sean Huze,537.0,False
Venus Schultheis,42.0,False
Felicity Huffman,508.0,False
Brendan Fraser,3000.0,False
Liam Neeson,14000.0,False
Zooey Deschanel,11000.0,False
Matthew Broderick,2000.0,False
Sam Shepard,820.0,False
Thomas Middleditch,331.0,False
Bruce Willis,13000.0,False
Liza Minnelli,740.0,False
Rosie Perez,919.0,False
Josh Gad,1000.0,False
Derek Jacobi,520.0,False
AJ Michalka,560.0,False
Stephen Root,939.0,False
Billy Boyd,857.0,False
Orlando Bloom,5000.0,False
Djimon Hounsou,3000.0,False
Noah Taylor,509.0,False
Morgan Freeman,11000.0,False
Trevor Morgan,595.0,False
David Oyelowo,1000.0,False
Tod Fennell,419.0,False
Cole Hauser,787.0,False
Marc Blucas,973.0,False
Craig T. Nelson,723.0,False
Frank Langella,903.0,False
Rosario Dawson,3000.0,False
Rip Torn,826.0,False
John Ratzenberger,1000.0,False
Rosario Dawson,3000.0,False
John Lone,165.0,False
Amber Valletta,627.0,False
Bobb'e J. Thompson,526.0,False
Maile Flanagan,256.0,False
Adrian Martinez,806.0,False
LL Cool J,1000.0,False
Matt Damon,13000.0,False
Harvey Fierstein,500.0,False
Steve Coogan,1000.0,False
Goran Visnjic,1000.0,False
Aldis Hodge,559.0,False
Eddie Marsan,979.0,False
Jim Varney,802.0,False
Joshua Mikel,1000.0,False
Tom Wilkinson,1000.0,False
Sayed Badreya,600.0,False
Adam Sandler,11000.0,False
William Hurt,882.0,False
Rachael Harris,569.0,False
Tom Skerritt,1000.0,False
Kim Dickens,624.0,False
Leven Rambin,956.0,False
Angelina Jolie Pitt,11000.0,False
Morgan Freeman,11000.0,False
Michael Byrne,117.0,False
Stephen Dillane,577.0,False
Connie Nielsen,933.0,False
Wanda Sykes,560.0,False
Oliver Platt,1000.0,False
Anne Heche,643.0,False
Brad Pitt,11000.0,False
Christian Camargo,602.0,False
Reg E. Cathey,360.0,False
Mako,691.0,False
Bruce McGill,655.0,False
Nathan Lane,886.0,False
Michael Angarano,947.0,False
Alan Ruck,946.0,False
Vin Diesel,14000.0,False
Paul Sanchez,410.0,False
Hugh Jackman,20000.0,False
Joan Allen,805.0,False
Gary Oldman,10000.0,False
Bernie Mac,1000.0,False
Logan Lerman,8000.0,False
Adam Sandler,11000.0,False
Teala Dunn,142.0,False
Ryan Reynolds,16000.0,False
Eric Idle,795.0,False
Gabourey Sidibe,906.0,False
Rufus Sewell,3000.0,False
Jake Busey,660.0,False
Hunter Parrish,2000.0,False
Matt Damon,13000.0,False
Debra Messing,650.0,False
Theo James,5000.0,False
Gabriel Thomson,35.0,False
Rosario Dawson,3000.0,False
Tom Noonan,442.0,False
Mako,691.0,False
Zachery Ty Bryan,227.0,False
Imelda Staunton,579.0,False
Brad Pitt,11000.0,False
Rick Worthy,174.0,False
Nathan Lane,886.0,False
Kieran Culkin,1000.0,False
Tchéky Karyo,345.0,False
Janet Jackson,592.0,False
Linda Cardellini,2000.0,False
Jason Cope,107.0,False
Cameron Monaghan,1000.0,False
Sean Hayes,760.0,False
Hayden Christensen,4000.0,False
Iván Kamarás,169.0,False
Jake Gyllenhaal,15000.0,False
Michael Rapaport,975.0,False
Steve Carell,7000.0,False
Sylvester Stallone,13000.0,False
Kristin Scott Thomas,1000.0,False
Josh Hutcherson,14000.0,False
Mason Lee,670.0,False
Vincent Schiavelli,811.0,False
Steve Carell,7000.0,False
Jason Scott Lee,533.0,False
Jon Favreau,4000.0,False
Anthony Hopkins,12000.0,False
Steve Reevis,437.0,False
Jesse McCartney,1000.0,False
Adam Sandler,11000.0,False
Dwayne Johnson,12000.0,False
Jon Favreau,4000.0,False
Joseph Sikora,223.0,False
Robert Duvall,3000.0,False
Drew Carey,311.0,False
CCH Pounder,1000.0,False
Carmen Electra,869.0,False
Jennifer Jason Leigh,1000.0,False
Bailee Madison,3000.0,False
Monica Potter,878.0,False
Ethan Embry,982.0,False
Natalie Portman,20000.0,False
Mila Kunis,15000.0,False
Jodi Benson,570.0,False
Lili Taylor,960.0,False
Wayne Knight,967.0,False
Henry Czerny,177.0,False
Jon Hamm,4000.0,False
Alex McArthur,137.0,False
Logan Lerman,8000.0,False
Anne Heche,643.0,False
Tom Cavanagh,642.0,False
Charles Napier,503.0,False
Leslie Bibb,1000.0,False
William Hurt,882.0,False
Dorian Missick,1000.0,False
Adam Sandler,11000.0,False
Penn Jillette,243.0,False
Alan Young,639.0,False
Mika Boorem,496.0,False
Don Cheadle,3000.0,False
Annabella Sciorra,448.0,False
Jon Lovitz,11000.0,False
Heath Ledger,13000.0,False
Martin Short,770.0,False
Devin Ratray,1000.0,False
Jon Foster,274.0,False
Viggo Mortensen,10000.0,False
Tiya Sircar,396.0,False
Michael Byrne,117.0,False
Jenna Elfman,739.0,False
Elio Germano,48.0,False
Gerard Butler,18000.0,False
Brian Anthony Wilson,674.0,False
Elizabeth Daily,971.0,False
Joseph Gilgun,788.0,False
Val Kilmer,0.0,False
Adam LeFevre,80.0,False
Catherine McCormack,307.0,False
Currie Graham,172.0,False
Austin Pendleton,592.0,False
Nathan Lane,886.0,False
Dwayne Johnson,12000.0,False
Khamani Griffin,161.0,False
Anthony Hopkins,12000.0,False
Viggo Mortensen,10000.0,False
Adam Sandler,11000.0,False
Cole Hauser,787.0,False
James Franco,11000.0,False
Veronica Cartwright,422.0,False
Janeane Garofalo,1000.0,False
Eric Stonestreet,904.0,False
Max Ryan,872.0,False
Miranda Cosgrove,2000.0,False
Adam Baldwin,2000.0,False
Richard Schiff,506.0,False
Cedric the Entertainer,436.0,False
Danny Huston,430.0,False
Tyler Mane,764.0,False
Morgan Freeman,11000.0,False
Michael Biehn,2000.0,False
Ray Romano,590.0,False
Peter Dante,427.0,False
Elijah Kelley,339.0,False
Alan Ford,422.0,False
Rene Auberjonois,710.0,False
Common,988.0,False
Adam Sandler,11000.0,False
Chi McBride,466.0,False
Kevin Dillon,576.0,False
Scott Glenn,826.0,False
Tom Hanks,15000.0,False
Martin Scorsese,17000.0,False
Jennifer Hudson,549.0,False
Christina Milian,1000.0,False
Moritz Bleibtreu,486.0,False
Tom Skerritt,1000.0,False
Lisa Ann Walter,1000.0,False
Elizabeth Debicki,509.0,False
Paz Vega,964.0,False
Jon Heder,970.0,False
Brían F. O'Byrne,450.0,False
Ben Cross,303.0,False
Geoffrey Palmer,103.0,False
Daniel Sharman,1000.0,False
Bruce Willis,13000.0,False
Janeane Garofalo,1000.0,False
Bruce Greenwood,982.0,False
Sean Pertwee,722.0,False
Bridget Fonda,889.0,False
Tony Curran,845.0,False
Bruce Willis,13000.0,False
Jon Hamm,4000.0,False
Abbie Cornish,2000.0,False
Mike Starr,854.0,False
James Pickens Jr.,270.0,False
Josh Gad,1000.0,False
Ray Winstone,1000.0,False
RZA,561.0,False
Frances Fisher,638.0,False
Leslie Bibb,1000.0,False
Jeffrey Jones,692.0,False
Patrick McGoohan,466.0,False
Brian Geraghty,383.0,False
Yeardley Smith,440.0,False
Hal Holbrook,826.0,False
Estella Warren,658.0,False
Jean-Claude Dreyfus,17.0,False
Judy Greer,2000.0,False
Raven-Symoné,1000.0,False
Merritt Wever,529.0,False
Jennifer Saunders,309.0,False
Cheech Marin,843.0,False
Christopher Meloni,3000.0,False
Eve,223.0,False
Billy West,861.0,False
Delroy Lindo,848.0,False
Brad Pitt,11000.0,False
Julia Roberts,8000.0,False
Rufus Sewell,3000.0,False
John Amos,982.0,False
Josh Charles,1000.0,False
Ivana Milicevic,834.0,False
Freddy Rodríguez,579.0,False
Colin Salmon,766.0,False
Bridgit Mendler,1000.0,False
Marc Blucas,973.0,False
Morgan Freeman,11000.0,False
Jonathan Frakes,906.0,False
Jim Parrack,697.0,False
Alison Lohman,1000.0,False
Peter Gerety,277.0,False
Benedict Cumberbatch,19000.0,False
Matt Damon,13000.0,False
Todd Graff,650.0,False
Austin Pendleton,592.0,False
Sarah Gadon,692.0,False
Bruce Willis,13000.0,False
David Kelly,588.0,False
Mako,691.0,False
Clint Howard,1000.0,False
Brooke Smith,405.0,False
Ben Daniels,585.0,False
Phill Lewis,229.0,False
Stephen Rea,327.0,False
Shane Hartline,217.0,False
Cole Hauser,787.0,False
Robert De Niro,22000.0,False
Chris Klein,841.0,False
Sandrine Holt,324.0,False
Minnie Driver,893.0,False
Brandy Norwood,509.0,False
Archie Kao,326.0,False
Laurence Olivier,1000.0,False
Indira Varma,729.0,False
50 Cent,1000.0,False
Luke Newberry,358.0,False
Bruce McGill,655.0,False
Kristen Stewart,17000.0,False
Marlon Brando,10000.0,False
Miranda Cosgrove,2000.0,False
Robert Blake,220.0,False
Morgan Freeman,11000.0,False
Ashraf Barhom,451.0,False
Wes Studi,855.0,False
Larry Joe Campbell,919.0,False
Rip Torn,826.0,False
Simon McBurney,149.0,False
Dominic Cooper,3000.0,False
Kevin McNally,427.0,False
Mitch Pileggi,826.0,False
Nonso Anozie,394.0,False
Vin Diesel,14000.0,False
Dominic Cooper,3000.0,False
Lisa Edelstein,955.0,False
Stephen Root,939.0,False
Michael O'Neill,599.0,False
Hal Holbrook,826.0,False
Marcus Chong,145.0,False
Miko Hughes,968.0,False
Rachel Ticotin,308.0,False
Aisha Tyler,857.0,False
Eddie Redmayne,13000.0,False
Jean Stapleton,793.0,False
Adam Scott,3000.0,False
Tony Amendola,174.0,False
RZA,561.0,False
Jack O'Connell,698.0,False
Courtney B. Vance,495.0,False
Leon,730.0,False
Samantha Mathis,517.0,False
Lily Tomlin,718.0,False
Jay Hernandez,1000.0,False
Kirsten Dunst,4000.0,False
Aasif Mandvi,346.0,False
Vinessa Shaw,580.0,False
Dorian Missick,1000.0,False
Adrian Martinez,806.0,False
Abigail Spencer,1000.0,False
Natasha Lyonne,1000.0,False
Adrian Lester,317.0,False
Boris Kodjoe,1000.0,False
Max Ryan,872.0,False
Craig Bierko,380.0,False
Alun Armstrong,192.0,False
Josh Hutcherson,14000.0,False
Meat Loaf,783.0,False
Kimberly Williams-Paisley,529.0,False
James Coburn,773.0,False
Michael Moore,909.0,False
Kevin Grevioux,593.0,False
Barney Clark,85.0,False
Cary-Hiroyuki Tagawa,1000.0,False
Bruce Willis,13000.0,False
Kristin Scott Thomas,1000.0,False
Martin Henderson,580.0,False
David Calder,27.0,False
Josh Zuckerman,522.0,False
Charlize Theron,9000.0,False
Ariana Richards,610.0,False
Catherine O'Hara,925.0,False
Dean Jones,913.0,False
Brittany Daniel,862.0,False
Thomas Kretschmann,919.0,False
Samantha Mathis,517.0,False
Romany Malco,966.0,False
Bokeem Woodbine,904.0,False
Jennifer Jason Leigh,1000.0,False
Amy Poehler,1000.0,False
Elizabeth Perkins,664.0,False
Michael Fassbender,13000.0,False
Blythe Danner,713.0,False
Kathleen Turner,899.0,False
Jeffrey DeMunn,745.0,False
Fred Willard,729.0,False
Sela Ward,812.0,False
Josh Hamilton,147.0,False
Joe Don Baker,387.0,False
Timothy Hutton,501.0,False
Noah Emmerich,617.0,False
Aria Noelle Curzon,263.0,False
Lisa Edelstein,955.0,False
Patrick Fischler,497.0,False
Elizabeth Perkins,664.0,False
Charlize Theron,9000.0,False
Alicia Witt,976.0,False
Woody Allen,11000.0,False
Kristin Davis,722.0,False
Robert Duvall,3000.0,False
Tom Welling,3000.0,False
Lili Taylor,960.0,False
Julia Roberts,8000.0,False
Don Cheadle,3000.0,False
Morgan Freeman,11000.0,False
Dennis Quaid,2000.0,False
Kristin Scott Thomas,1000.0,False
Jada Pinkett Smith,851.0,False
Roger Rees,1000.0,False
Jay Hernandez,1000.0,False
Robert Duvall,3000.0,False
Michael Rapaport,975.0,False
Mekia Cox,208.0,False
Monique Gabriela Curnen,240.0,False
Dyan Cannon,257.0,False
Dawn French,229.0,False
Alan Ruck,946.0,False
Radha Mitchell,992.0,False
Joel David Moore,936.0,False
Carmen Electra,869.0,False
Harvey Korman,628.0,False
Rupert Evans,334.0,False
Kathleen Quinlan,552.0,False
Kodi Smit-McPhee,884.0,False
Bruce Willis,13000.0,False
Joe Morton,780.0,False
Stockard Channing,944.0,False
Matthew Broderick,2000.0,False
Debi Mazar,680.0,False
Brenda Bakke,520.0,False
Nonso Anozie,394.0,False
Robert De Niro,22000.0,False
Radha Mitchell,992.0,False
Michael Wincott,720.0,False
Ned Beatty,467.0,False
Dee Bradley Baker,668.0,False
Dianne Wiest,967.0,False
Will Ferrell,8000.0,False
Diedrich Bader,759.0,False
Gerard Butler,18000.0,False
Brandon Molale,301.0,False
Oliver Platt,1000.0,False
Morgan Freeman,11000.0,False
Tom Wilkinson,1000.0,False
Ray Walston,417.0,False
David Rasche,219.0,False
Gary Oldman,10000.0,False
LeVar Burton,1000.0,False
Paul Adelstein,399.0,False
Ray Winstone,1000.0,False
Penelope Ann Miller,344.0,False
Cathy Moriarty,394.0,False
Al Pacino,14000.0,False
Miko Hughes,968.0,False
Stephen Root,939.0,False
Will Smith,10000.0,False
Zooey Deschanel,11000.0,False
Nona Gaye,233.0,False
Alan Dale,441.0,False
Adriano Giannini,102.0,False
Joely Richardson,585.0,False
Robert Downey Jr.,21000.0,False
Susanna Thompson,265.0,False
Mia Kirshner,972.0,False
Tyler Labine,779.0,False
Delroy Lindo,848.0,False
Wilson Cruz,290.0,False
William Hurt,882.0,False
Kevin Zegers,2000.0,False
Mike O'Malley,400.0,False
Camryn Manheim,329.0,False
Adam Goldberg,1000.0,False
Stephen Graham,1000.0,False
Jaime King,961.0,False
Olivia Munn,2000.0,False
Mike Dopud,368.0,False
Teri Polo,708.0,False
Ed Skrein,805.0,False
Morgan Fairchild,730.0,False
Leonard Roberts,962.0,False
Dylan Minnette,1000.0,False
Ivana Milicevic,834.0,False
Mark Addy,891.0,False
Kurtwood Smith,1000.0,False
Malcolm Goodwin,117.0,False
Kim Shaw,935.0,False
Jessica Szohr,847.0,False
Boris Kodjoe,1000.0,False
Nate Parker,664.0,False
Al Pacino,14000.0,False
Leighton Meester,3000.0,False
Brian Thompson,663.0,False
Don Cheadle,3000.0,False
Spencer Wilding,1000.0,False
Irene Papas,243.0,False
Brad Garrett,799.0,False
Ashley Scott,795.0,False
Siobhan Fallon Hogan,294.0,False
Beth Riesgraf,718.0,False
Blythe Danner,713.0,False
Frank Welker,2000.0,False
Margot Kidder,593.0,False
James Coburn,773.0,False
Michael Rapaport,975.0,False
Abraham Benrubi,562.0,False
Thomas Ian Nicholas,864.0,False
Chris Mulkey,535.0,False
James Franco,11000.0,False
Fred Rogers,419.0,False
Chloë Grace Moretz,17000.0,False
Frances Conroy,827.0,False
Viggo Mortensen,10000.0,False
Kurt Fuller,617.0,False
Michael Irby,507.0,False
Dylan Baker,812.0,False
Andre Braugher,702.0,False
Vivica A. Fox,890.0,False
Adam Alexi-Malle,860.0,False
Michael Parks,387.0,False
Jack Palance,549.0,False
Meryl Streep,11000.0,False
Jason Connery,110.0,False
Joe Morton,780.0,False
Ophelia Lovibond,549.0,False
Thomas McDonell,962.0,False
Carlos Ponce,591.0,False
Holt McCallany,273.0,False
Jimmy Nail,40.0,False
Natascha McElhone,2000.0,False
Bernard Hill,416.0,False
Matt Lucas,722.0,False
Nicholas Braun,591.0,False
Jenna Boyd,518.0,False
Maura Tierney,509.0,False
Terence Bernie Hines,390.0,False
Maura Tierney,509.0,False
Russell Tovey,796.0,False
Michael Kelly,963.0,False
Morgan Freeman,11000.0,False
Kurt Fuller,617.0,False
Minnie Driver,893.0,False
Abbie Cornish,2000.0,False
Sophie Okonedo,460.0,False
Bruce Boxleitner,640.0,False
Lauren Holly,879.0,False
Ronny Cox,605.0,False
Tina Fey,2000.0,False
Philip Winchester,579.0,False
Peter Gallagher,828.0,False
Thomas Kretschmann,919.0,False
Rosario Dawson,3000.0,False
Jason Momoa,11000.0,False
Joe Mantegna,1000.0,False
Kirsten Dunst,4000.0,False
Billy Gardell,245.0,False
Ned Beatty,467.0,False
Lenny Venito,62.0,False
Anthony Hopkins,12000.0,False
Vanessa Williams,1000.0,False
Kelsey Grammer,808.0,False
Kylie Minogue,691.0,False
Teri Polo,708.0,False
Benedict Cumberbatch,19000.0,False
Chris Bauer,638.0,False
Leslie Bibb,1000.0,False
Rosario Dawson,3000.0,False
Kimberly Elise,637.0,False
Robert Duvall,3000.0,False
Tom Hanks,15000.0,False
Harold Perrineau,1000.0,False
John Michael Higgins,957.0,False
Meryl Streep,11000.0,False
Taylor Lautner,12000.0,False
Jessica Simpson,534.0,False
Miranda Otto,568.0,False
Olivia Wilde,10000.0,False
Gerry Becker,27.0,False
Don Rickles,721.0,False
Amber Rose Revah,135.0,False
Mako,691.0,False
Tony Cox,624.0,False
Wanda Sykes,560.0,False
Kristen Stewart,17000.0,False
Chris Miller,50.0,False
Michael Kelly,963.0,False
Morgan Freeman,11000.0,False
Kelly Preston,743.0,False
Seth MacFarlane,3000.0,False
Yeardley Smith,440.0,False
Philip Seymour Hoffman,22000.0,False
Will Ferrell,8000.0,False
Adam Sandler,11000.0,False
AJ Michalka,560.0,False
Albert Finney,883.0,False
Adam Goldberg,1000.0,False
Craig Roberts,920.0,False
Tom Cruise,10000.0,False
Zooey Deschanel,11000.0,False
Thomas Kretschmann,919.0,False
Liam Aiken,818.0,False
Linda Cardellini,2000.0,False
Meryl Streep,11000.0,False
James Ransone,412.0,False
Deborah Kara Unger,495.0,False
Joe Don Baker,387.0,False
Ben Mendelsohn,748.0,False
Matthew McConaughey,11000.0,False
Emma Stone,15000.0,False
Mark Christopher Lawrence,258.0,False
Cheech Marin,843.0,False
Robin Wright,18000.0,False
Morgan Freeman,11000.0,False
Nate Parker,664.0,False
Billy Brown,536.0,False
Eddie Marsan,979.0,False
Anna-Louise Plowman,131.0,False
Frank Welker,2000.0,False
Thomas Lennon,651.0,False
Jennifer Esposito,912.0,False
Derek Mears,520.0,False
Erik Per Sullivan,593.0,False
Emily Wickersham,348.0,False
Amr Waked,903.0,False
James Badge Dale,726.0,False
Hector Elizondo,995.0,False
Harrison Ford,11000.0,False
Mark Margolis,1000.0,False
Demi Moore,2000.0,False
Armin Mueller-Stahl,294.0,False
Deborah Kara Unger,495.0,False
Jon Favreau,4000.0,False
Dania Ramirez,1000.0,False
Michael Cudlitz,822.0,False
Alycia Debnam-Carey,298.0,False
Jon Tenney,289.0,False
Robert Picardo,823.0,False
Robert Duvall,3000.0,False
Holt McCallany,273.0,False
Thomas Kretschmann,919.0,False
Jim Broadbent,1000.0,False
Sanaa Lathan,886.0,False
Joan Chen,643.0,False
Kristin Davis,722.0,False
Virginie Ledoyen,414.0,False
Felicity Huffman,508.0,False
Ben Miles,119.0,False
Kelly Preston,743.0,False
Rumer Willis,472.0,False
Judy Greer,2000.0,False
Jay Mohr,563.0,False
Chris Penn,455.0,False
Sylvester Stallone,13000.0,False
Stephen Walters,184.0,False
Tim Matheson,559.0,False
Chandler Canterbury,329.0,False
Harry Connick Jr.,631.0,False
Anjelica Huston,1000.0,False
Brían F. O'Byrne,450.0,False
Valeria Golino,898.0,False
